pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,total_pitches_game,preferred_pitch,avg_preferred_ff_velocity,batter_name,bat_speed_pred,swing_length_pred,bat_speed_residual,swing_length_residual
FF,2024-07-04,95.4,-1.99,6.05,"Pallante, Andre",665833,669467,,foul,,,,,2.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,STL,S,,,0,0,2024,0.18,0.85,0.02,3.44,,,,0,4,Bot,,,,,,,4.90222001984193,-139.02889768837537,-3.222213407433698,1.466684744762971,26.830051135999945,-20.64849658765199,3.8,1.8,194.0,81.6,16.0,96.5,2253.0,6.5,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.95,,,,,,,,27,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,185.0,0.0,-0.033,71.0,5.4,,0.033,88.0,0,0,0.559,0.559,25,25,26,26,2,1,6.0,1.0,6.0,1.0,1.62,-0.18,0.18,56.2,90,FF,94.5,Oneil Cruz,76.11870668927382,6.214715095161304,-5.1187066892738216,-0.8147150951613034
FF,2024-07-04,96.6,-1.96,6.12,"Pallante, Andre",665833,669467,,foul,,,,,1.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,STL,S,,,1,2,2024,0.13,0.91,-0.5,3.29,,,,0,4,Bot,,,,,,,3.627111227965682,-140.69496996401375,-4.107467557655783,0.9658049995956252,30.009568968262705,-19.386419870691967,3.8,1.8,8.0,111.6,-20.0,97.3,2311.0,6.5,745484,686780,502671,665877,571448,691026,680977,666185,676475,54.0,,,,,,,,27,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,189.0,0.0,0.0,66.6,5.6,,0.0,111.6,0,0,0.559,0.559,25,25,26,26,2,1,6.0,1.0,6.0,1.0,1.52,-0.13,0.13,58.7,90,FF,94.5,Oneil Cruz,74.71720849280524,6.351363803986682,-8.117208492805247,-0.7513638039866821
FF,2024-07-04,97.0,-1.88,6.08,"Pallante, Andre",665833,669467,,foul,,,,,12.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,STL,S,,,1,2,2024,0.36,0.61,0.17,3.98,,,,0,4,Bot,,,,,,,4.683343196412015,-141.3345222181473,-1.5225897071948415,3.8241133195844577,30.010683319895648,-23.772148307156087,3.8,1.8,,,,97.8,2165.0,6.5,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.98,,,,,,,,27,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,186.0,0.0,0.0,65.9,5.4,,0.0,,0,0,0.559,0.559,25,25,26,26,2,1,6.0,1.0,6.0,1.0,1.79,-0.36,0.36,57.5,90,FF,94.5,Oneil Cruz,65.58096402418286,5.557346260488591,0.31903597581714394,-0.15734626048859024
KC,2024-07-04,81.6,-1.73,5.97,"Pallante, Andre",665833,669467,strikeout,swinging_strike,,,,,14.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,STL,S,2.0,,1,2,2024,0.21,-1.15,0.06,0.95,,,,0,4,Bot,,,,,,,3.635755401467709,-118.8324568133827,-2.4723912749547616,1.1971512096739696,24.30561773327229,-42.78331686680376,3.8,1.8,,,,81.9,2793.0,6.6,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.92,,0.0,0.0,1.0,0.0,0.0,,27,6,Knuckle Curve,1,1,1,1,1,1,1,1,Infield shade,Standard,20.0,-0.027,-0.167,69.2,9.2,,0.167,,0,0,0.559,0.559,25,25,26,26,2,1,6.0,1.0,6.0,1.0,4.59,-0.21,0.21,68.7,90,FF,94.5,Oneil Cruz,73.76467310719474,9.000371642372132,-4.564673107194736,0.19962835762786746
FF,2024-07-04,96.2,-1.82,6.02,"Pallante, Andre",665833,669467,field_out,hit_into_play,,,,,6.0,"Oneil Cruz grounds out, second baseman José Fermín to first baseman Paul Goldschmidt.",R,L,R,PIT,STL,X,4.0,ground_ball,1,0,2024,0.05,0.66,0.65,3.0,,,668804.0,2,6,Bot,142.36,153.89,,,,,6.505092409839572,-140.15782094604933,-4.05635619306997,-0.633460182485157,27.49151278629452,-22.705403233401373,3.8,1.8,12.0,108.8,-13.0,97.6,2303.0,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.79,0.257,0.286,0.0,1.0,0.0,0.0,2.0,43,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,182.0,-0.036,-0.256,78.6,6.3,0.267,0.256,108.8,0,0,0.536,0.536,25,25,26,26,3,2,6.0,1.0,6.0,1.0,1.77,-0.05,0.05,56.9,90,FF,94.5,Oneil Cruz,76.07516741472462,6.445139310216886,2.5248325852753766,-0.1451393102168863
FF,2024-07-22,93.4,-1.98,5.87,"Pallante, Andre",665833,669467,,foul,,,,,5.0,Oneil Cruz walks.,R,L,R,PIT,STL,S,,,3,0,2024,0.0,0.59,-0.22,2.43,,,,2,1,Bot,,,,,,,4.57903529986365,-136.07757507071997,-4.461849495719764,-0.9249779558091138,28.094298858313294,-24.14233324430813,3.83,1.78,2.0,67.9,-54.0,94.4,2183.0,6.7,745473,686780,502671,669357,571448,691026,680977,663457,676475,53.84,,,,,,,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,187.0,0.0,-0.022,77.6,7.1,,0.022,88.0,0,0,0.51,0.51,25,25,26,26,1,0,12.0,1.0,7.0,1.0,2.01,0.0,0.0,53.5,98,FF,94.5,Oneil Cruz,81.6478954770761,7.509542964802355,-4.047895477076111,-0.4095429648023554
FF,2024-07-22,94.8,-1.83,5.9,"Pallante, Andre",665833,669467,,swinging_strike,,,,,2.0,Oneil Cruz walks.,R,L,R,PIT,STL,S,,,3,1,2024,0.06,0.68,-0.13,3.64,,,,2,1,Bot,,,,,,,4.342993468959265,-138.12655113679324,-1.7853365215835484,-0.1637916206336043,30.406689778186696,-23.32784667354757,3.83,1.78,,,,95.4,2249.0,6.6,745473,686780,502671,669357,571448,691026,680977,663457,676475,53.94,,,,,,,,7,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,182.0,0.0,-0.034,82.4,6.8,,0.034,,0,0,0.51,0.51,25,25,26,26,1,0,12.0,1.0,7.0,1.0,1.85,-0.06,0.06,55.6,98,FF,94.5,Oneil Cruz,76.31045230910735,6.280506497109517,6.089547690892658,0.5194935028904828
FF,2024-07-22,94.4,-1.76,6.04,"Pallante, Andre",665833,669467,single,hit_into_play,,,,,3.0,Oneil Cruz singles on a sharp line drive to left fielder Brendan Donovan.   Andrew McCutchen scores.,R,L,R,PIT,STL,X,7.0,line_drive,0,0,2024,0.07,0.61,0.32,3.26,457705.0,,,2,3,Bot,86.5,83.24,,,,,5.291058135819074,-137.40092655391604,-2.9555282467479556,-0.2425618435967138,28.709128417771204,-23.9694920802576,3.83,1.78,240.0,101.5,11.0,94.9,2156.0,6.5,745473,686780,502671,669357,571448,691026,680977,663457,676475,54.04,0.903,0.875,0.9,1.0,1.0,0.0,4.0,24,1,4-Seam Fastball,0,0,0,0,0,1,1,0,Standard,Standard,177.0,0.107,0.887,76.1,6.5,1.109,-0.887,101.5,0,0,0.543,0.543,25,25,26,26,2,1,12.0,1.0,7.0,1.0,1.93,-0.07,0.07,57.1,98,FF,94.5,Oneil Cruz,78.13559645723672,6.395214436401461,-2.0355964572367213,0.10478556359853908
FF,2024-07-22,93.8,-2.02,5.86,"Pallante, Andre",665833,669467,field_out,hit_into_play,,,,,7.0,"Oneil Cruz grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",R,L,R,PIT,STL,X,6.0,ground_ball,2,0,2024,0.05,0.7,-0.69,2.24,,,,0,6,Bot,112.12,150.64,,,,,3.342706700727167,-136.58652665160432,-5.240820353712431,-0.0939961207132379,29.06379036394003,-22.518846894118433,3.83,1.78,6.0,109.1,-19.0,94.6,2402.0,6.7,745473,686780,502671,669357,571448,691026,680977,663457,676475,53.84,0.151,0.18,0.0,1.0,0.0,0.0,2.0,46,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,177.0,-0.033,-0.324,82.5,7.2,0.151,0.324,109.1,0,0,0.574,0.574,25,25,26,26,3,2,12.0,1.0,7.0,1.0,1.88,-0.05,0.05,51.0,98,FF,94.5,Oneil Cruz,81.47956092942553,7.854760235608538,1.0204390705744686,-0.6547602356085376
FS,2024-05-17,84.8,-1.62,5.85,"Leiter Jr., Mark",665833,643410,,swinging_strike_blocked,,,,,14.0,Oneil Cruz lines out to first baseman Michael Busch.,R,L,R,CHC,PIT,S,,,1,1,2024,-0.25,0.08,0.09,0.42,,,668804.0,2,8,Top,,,,,,,4.499962558795574,-123.28045990665672,-6.49573224876239,-3.4852562527765207,25.75895840188915,-30.262975278730185,3.85,1.78,,,,85.1,805.0,6.6,746878,665804,683737,663611,666624,670156,664023,691718,641355,53.88,,,,,,,,63,3,Split-Finger,0,9,9,0,9,0,9,0,Infield shade,Standard,222.0,0.0,-0.05,80.8,9.1,,0.05,,-9,9,0.001,0.999,33,25,33,26,1,4,5.0,1.0,1.0,2.0,3.11,0.25,-0.25,49.1,20,SI,91.5,Oneil Cruz,69.73599248103463,8.786040532475699,11.064007518965369,0.3139594675243007
FS,2024-05-17,84.2,-1.63,5.9,"Leiter Jr., Mark",665833,643410,field_out,hit_into_play,,,,,8.0,Oneil Cruz lines out to first baseman Michael Busch.,R,L,R,CHC,PIT,X,3.0,line_drive,1,2,2024,0.19,-0.02,0.01,2.08,,,668804.0,2,8,Top,163.66,157.53,,,,,3.4704049507361296,-122.48702307064634,-2.399016588149933,1.1402918929228805,26.51179821081888,-32.07614739002083,3.85,1.78,142.0,97.4,9.0,84.5,719.0,6.7,746878,665804,683737,663611,666624,670156,664023,691718,641355,53.79,0.666,0.611,0.0,1.0,0.0,0.0,4.0,63,4,Split-Finger,0,9,9,0,9,0,9,0,Infield shade,Standard,226.0,0.0,-0.165,81.5,8.0,0.728,0.165,97.4,-9,9,0.001,0.999,33,25,33,26,1,4,5.0,1.0,1.0,2.0,3.26,-0.19,0.19,52.9,20,SI,91.5,Oneil Cruz,79.05708055494725,8.10546783497194,2.442919445052752,-0.10546783497193957
FS,2024-05-12,84.4,-1.41,5.95,"Leiter Jr., Mark",665833,643410,field_out,hit_into_play,,,,,5.0,Oneil Cruz pops out to second baseman Nick Madrigal.,R,L,R,PIT,CHC,X,4.0,popup,0,1,2024,-0.61,0.32,-0.17,2.54,,663698.0,675961.0,2,7,Bot,148.88,151.33,,,,,4.137459130489692,-122.98589400485083,-2.3031303957273876,-6.981963071203197,21.692977974425546,-28.67372284673694,3.85,1.79,136.0,90.5,68.0,85.4,786.0,6.6,745499,665804,621550,663611,666624,663538,664023,641355,643565,53.9,0.009,0.011,0.0,1.0,0.0,0.0,3.0,60,2,Split-Finger,2,2,2,2,2,2,2,2,Standard,Standard,233.0,-0.075,-0.367,83.5,8.5,0.014,0.367,90.5,0,0,0.575,0.575,33,25,33,26,1,3,8.0,1.0,5.0,1.0,2.84,0.61,-0.61,54.2,17,SI,91.5,Oneil Cruz,79.23732093335644,7.684803279398287,4.262679066643557,0.8151967206017128
FS,2024-09-29,84.5,-1.71,5.83,"Leiter Jr., Mark",665833,643410,,swinging_strike,,,,,13.0,Oneil Cruz walks.   Bryan Reynolds to 2nd.,R,L,R,NYY,PIT,S,,,2,1,2024,-1.14,0.22,-0.86,1.9,,,668804.0,0,5,Top,,,,,,,4.2893163756128585,-122.94850844193536,-3.257090336944162,-12.373369393945373,24.731178316141015,-29.449365858462432,3.8,1.76,,,,85.2,735.0,6.8,745686,624431,700250,650402,542932,683011,691176,663757,657077,53.72,,,,,,,,38,4,Split-Finger,4,3,3,4,3,4,3,4,Infield shade,Standard,240.0,0.0,-0.072,82.7,8.8,,0.072,,1,-1,0.592,0.408,33,25,33,26,1,2,4.0,1.0,19.0,,2.97,1.14,-1.14,47.3,32,SI,91.5,Oneil Cruz,76.86472235739535,8.42077322114832,5.835277642604652,0.379226778851681
CH,2024-06-28,84.8,-2.49,5.32,"Morton, Charlie",665833,450203,,swinging_strike,,,,,13.0,"Oneil Cruz grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies.   Bryan Reynolds out at 2nd.    Oneil Cruz to 1st.",R,L,R,ATL,PIT,S,,,1,0,2024,-1.29,-0.05,-1.65,1.72,,,668804.0,1,1,Top,,,,,,,4.537088626020129,-123.4475002931429,-2.0040246215220145,-14.121354281654604,23.033518745602844,-32.551952674699585,3.84,1.78,,,,85.1,2161.0,6.3,747105,669221,621566,645277,663586,606115,663897,672284,594807,54.2,,,,,,,,3,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,276.0,0.0,-0.056,77.1,9.2,,0.056,,0,0,0.497,0.503,40,25,41,26,1,0,6.0,2.0,6.0,1.0,3.2,1.29,-1.29,17.2,104,FF,94.1,Oneil Cruz,73.35183457560004,8.666927044719717,3.748165424399957,0.5330729552802822
FF,2024-06-28,94.6,-2.35,5.45,"Morton, Charlie",665833,450203,force_out,hit_into_play,,,,,8.0,"Oneil Cruz grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies.   Bryan Reynolds out at 2nd.    Oneil Cruz to 1st.",R,L,R,ATL,PIT,X,6.0,ground_ball,1,1,2024,-0.8,0.76,-0.02,2.18,,,668804.0,1,1,Top,118.84,140.91,,,,,7.824140905662648,-137.74892112073246,-4.650156986142985,-11.790818097606351,24.92589849189021,-21.62735824922257,3.84,1.78,116.0,104.0,3.0,94.9,2166.0,6.0,747105,669221,621566,645277,663586,606115,663897,672284,594807,54.47,0.571,0.543,0.0,1.0,0.0,0.0,4.0,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,245.0,0.028,-0.357,83.5,7.5,0.658,0.357,104.0,0,0,0.497,0.503,40,25,41,26,1,0,6.0,2.0,6.0,1.0,1.74,0.8,-0.8,19.3,104,FF,94.1,Oneil Cruz,82.22378214705552,7.685232214902097,1.2762178529444839,-0.18523221490209707
CH,2024-06-28,84.4,-2.5,5.34,"Morton, Charlie",665833,450203,,swinging_strike,,,,,7.0,Oneil Cruz called out on strikes.,R,L,R,ATL,PIT,S,,,1,1,2024,-1.48,-0.14,-0.48,2.16,,,,0,4,Top,,,,,,,7.633857091118467,-122.56975344517386,-0.6658714571182562,-16.515279941167787,26.97507773927398,-33.68987385634917,3.84,1.78,,,,83.8,2175.0,6.2,747105,669221,621566,645277,663586,606115,663897,672284,594807,54.26,,,,,,,,29,3,Changeup,6,0,0,6,0,6,0,6,Infield shade,Standard,269.0,0.0,-0.051,86.0,8.9,,0.051,,6,-6,0.957,0.043,40,25,41,26,2,1,6.0,2.0,6.0,1.0,3.38,1.48,-1.48,18.4,104,FF,94.1,Oneil Cruz,78.55643897356686,8.192405047582163,7.443561026433144,0.7075949524178373
CH,2024-06-28,86.0,-2.45,5.31,"Morton, Charlie",665833,450203,,swinging_strike,,,,,8.0,Oneil Cruz strikes out swinging.,R,L,R,ATL,PIT,S,,,1,1,2024,-1.06,0.05,-0.08,1.78,,,457705.0,1,6,Top,,,,,,,7.771029027935382,-125.11189124521708,-2.262212572446159,-12.657179811813675,23.650799599610703,-31.4043632928143,3.84,1.78,,,,86.3,2142.0,6.4,747105,669221,621566,645277,663586,606115,663897,672284,594807,54.14,,,,,,,,45,3,Changeup,6,0,0,6,0,6,0,6,Infield shade,Standard,268.0,0.0,-0.069,86.4,8.7,,0.069,,6,-6,0.977,0.023,40,25,41,26,3,2,6.0,2.0,6.0,1.0,3.02,1.06,-1.06,18.3,104,FF,94.1,Oneil Cruz,79.91123364763723,8.261182740590993,6.488766352362774,0.4388172594090065
CU,2024-06-28,81.5,-2.62,5.29,"Morton, Charlie",665833,450203,strikeout,swinging_strike,,,,,14.0,Oneil Cruz strikes out swinging.,R,L,R,ATL,PIT,S,2.0,,1,2,2024,1.42,-0.86,0.55,0.82,,,457705.0,1,6,Top,,,,,,,4.362466304358622,-118.46807736914012,-1.681758520592045,12.222954811207831,26.73316609692999,-39.997672749049464,3.84,1.78,,,,80.6,3383.0,6.2,747105,669221,621566,645277,663586,606115,663897,672284,594807,54.32,,0.0,0.0,1.0,0.0,0.0,,45,4,Curveball,6,0,0,6,0,6,0,6,Infield shade,Standard,57.0,0.007,-0.214,75.1,8.6,,0.214,,6,-6,0.977,0.023,40,25,41,26,3,2,6.0,2.0,6.0,1.0,4.35,-1.42,1.42,18.7,104,FF,94.1,Oneil Cruz,73.29200712837226,8.816137438675744,1.8079928716277323,-0.21613743867574442
FC,2024-06-24,88.5,-1.73,5.31,"Spiers, Carson",665833,686730,,foul,,,,,14.0,Oneil Cruz flies out to left fielder Spencer Steer.,R,L,R,CIN,PIT,S,,,0,0,2024,0.14,0.71,0.88,2.45,,,,2,1,Top,,,,,,,6.119105412507895,-128.83200878661052,-2.417354452396012,0.3529653113190575,26.29991251333488,-23.93261527948371,3.86,1.79,249.0,112.5,12.0,89.3,2507.0,6.7,746696,571912,600869,663697,669289,682829,668715,656413,682119,53.78,,,,,,,,3,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,186.0,0.0,-0.016,81.1,7.9,,0.016,112.5,0,0,0.537,0.463,26,25,27,26,1,0,7.0,1.0,5.0,1.0,2.19,-0.14,0.14,29.2,93,FF,92.4,Oneil Cruz,77.22802924189656,7.453724764569382,3.87197075810343,0.4462752354306181
FC,2024-06-24,88.9,-1.66,5.34,"Spiers, Carson",665833,686730,,foul,,,,,14.0,Oneil Cruz flies out to left fielder Spencer Steer.,R,L,R,CIN,PIT,S,,,2,2,2024,0.22,0.64,1.29,2.47,,,,2,1,Top,,,,,,,6.833615976126762,-129.45146589312532,-2.4256000746894757,1.1758470868054165,24.098626261330924,-24.620638326055072,3.86,1.79,7.0,91.5,-21.0,90.1,2561.0,6.8,746696,571912,600869,663697,669289,682829,668715,656413,682119,53.75,,,,,,,,3,5,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,184.0,0.0,0.0,74.9,7.3,,0.0,91.5,0,0,0.537,0.463,26,25,27,26,1,0,7.0,1.0,5.0,1.0,2.21,-0.22,0.22,29.0,93,FF,92.4,Oneil Cruz,74.15746187990622,7.130316075906936,0.7425381200937835,0.16968392409306343
FF,2024-06-24,93.5,-1.46,5.45,"Spiers, Carson",665833,686730,field_out,hit_into_play,,,,,11.0,Oneil Cruz flies out to left fielder Spencer Steer.,R,L,R,CIN,PIT,X,7.0,fly_ball,3,2,2024,-0.85,1.2,-0.83,3.12,,,,2,1,Top,51.27,117.79,,,,,3.530231952157573,-136.2405269121435,-3.017891131695552,-11.329091898109525,26.92526437427612,-16.658888402689175,3.86,1.79,272.0,90.2,53.0,94.9,2363.0,6.8,746696,571912,600869,663697,669289,682829,668715,656413,682119,53.68,0.006,0.005,0.0,1.0,0.0,0.0,3.0,3,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,218.0,0.01,-0.125,75.1,7.3,0.007,0.125,90.2,0,0,0.537,0.463,26,25,27,26,1,0,7.0,1.0,5.0,1.0,1.38,0.85,-0.85,32.1,93,FF,92.4,Oneil Cruz,76.55176727159969,6.96832050929787,-1.4517672715996923,0.3316794907021299
CH,2024-06-24,86.2,-1.71,5.33,"Spiers, Carson",665833,686730,field_out,hit_into_play,,,,,4.0,"Oneil Cruz grounds out, shortstop Elly De La Cruz to first baseman Jeimer Candelario.",R,L,R,CIN,PIT,X,6.0,ground_ball,1,0,2024,-1.31,0.32,-0.53,2.5,457705.0,,668804.0,2,3,Top,113.59,136.14,,,,,5.514935571633822,-125.5847968759023,-1.2109780527627336,-14.967521330748742,22.948917764436377,-28.777769255386076,3.86,1.79,85.0,82.9,5.0,87.1,1659.0,6.6,746696,571912,600869,663697,669289,682829,668715,656413,682119,53.92,0.314,0.312,0.0,1.0,0.0,0.0,2.0,18,2,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,248.0,0.047,-0.533,86.1,7.8,0.349,0.533,88.0,-1,1,0.383,0.617,26,25,27,26,2,1,7.0,1.0,5.0,1.0,2.72,1.31,-1.31,28.5,93,FF,92.4,Oneil Cruz,79.93430792504682,7.891243636369616,6.165692074953171,-0.09124363636961608
FF,2024-06-24,92.4,-1.51,5.48,"Spiers, Carson",665833,686730,force_out,hit_into_play,,,,,12.0,"Oneil Cruz grounds into a force out, third baseman Santiago Espinal to shortstop Elly De La Cruz.   Jack Suwinski scores.    Yasmani Grandal to 3rd.    Bryan Reynolds out at 2nd.    Oneil Cruz to 1st.",R,L,R,CIN,PIT,X,5.0,ground_ball,2,2,2024,-0.79,1.24,0.39,4.6,669261.0,518735.0,668804.0,1,5,Top,107.28,164.87,,,,,6.589700609832721,-134.46182452522712,0.8656025970744957,-10.992337633488384,28.39972065715836,-17.48615102516766,3.86,1.79,60.0,89.8,0.0,93.1,2383.0,6.6,746696,571912,600869,663697,669289,682829,668715,656413,682119,53.85,0.32,0.322,0.0,1.0,0.0,0.0,2.0,39,5,4-Seam Fastball,5,2,2,5,3,5,3,5,Strategic,Standard,219.0,0.028,-0.64,59.2,5.0,0.387,0.64,89.8,3,-3,0.732,0.268,26,25,27,26,3,2,7.0,1.0,5.0,1.0,1.42,0.79,-0.79,32.3,93,FF,92.4,Oneil Cruz,58.07973343929012,4.765769646792414,1.1202665607098794,0.234230353207586
CH,2024-06-17,88.9,-1.83,5.2,"Spiers, Carson",665833,686730,,swinging_strike,,,,,4.0,"Oneil Cruz singles on a ground ball to left fielder Will Benson, deflected by shortstop Elly De La Cruz.   Andrew McCutchen scores.    Bryan Reynolds scores.",R,L,R,PIT,CIN,S,,,0,1,2024,-1.41,0.7,-0.48,3.17,457705.0,668804.0,,0,1,Bot,,,,,,,6.310839661438349,-129.4827813576672,-0.4682481476330203,-17.156107640309166,24.37897485757304,-24.335480509188365,3.87,1.8,,,,90.0,1804.0,6.7,745490,663886,668715,663697,600869,682829,666181,670770,641584,53.83,,,,,,,,8,2,Changeup,0,1,0,1,1,0,0,1,Infield shade,Standard,250.0,0.0,-0.052,79.1,5.8,,0.052,,-1,-1,0.592,0.592,26,25,27,26,1,0,8.0,1.0,7.0,1.0,2.15,1.41,-1.41,26.9,104,FF,92.4,Oneil Cruz,77.23413495073459,6.944132494543581,1.865865049265409,-1.1441324945435811
FF,2024-06-17,92.0,-1.59,5.32,"Spiers, Carson",665833,686730,strikeout,swinging_strike,,,,,4.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,CIN,S,2.0,,0,2,2024,-0.76,1.4,-0.6,3.05,,668804.0,,2,2,Bot,,,,,,,4.185706326992528,-134.0113418902545,-2.9892230872272707,-10.096387425380188,28.163948062660182,-14.898810291871673,3.87,1.8,,,,92.8,2358.0,6.7,745490,663886,668715,663697,600869,682829,666181,670770,641584,53.84,,0.0,0.0,1.0,0.0,0.0,,21,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,218.0,-0.018,-0.216,76.9,6.9,,0.216,,3,3,0.823,0.823,26,25,27,26,2,1,8.0,1.0,7.0,1.0,1.29,0.76,-0.76,29.0,104,FF,92.4,Oneil Cruz,78.85433424955662,7.011088198896285,-1.9543342495566094,-0.11108819889628485
FC,2024-06-17,87.8,-1.72,5.21,"Spiers, Carson",665833,686730,field_out,hit_into_play,,,,,6.0,Oneil Cruz lines out sharply to second baseman Jonathan India.,R,L,R,PIT,CIN,X,4.0,line_drive,1,1,2024,0.14,0.41,0.74,2.87,,,,0,5,Bot,156.13,139.19,,,,,5.719591961505789,-127.88239558049462,-0.4164776599141325,0.3748452827918048,25.95186056024132,-27.766630624739715,3.87,1.8,170.0,103.3,10.0,88.6,2500.0,6.7,745490,663886,668715,663697,600869,682829,666181,670770,641584,53.78,0.809,0.765,0.0,1.0,0.0,0.0,4.0,40,3,Cutter,4,1,4,1,1,4,4,1,Infield shade,Standard,177.0,-0.009,-0.218,80.1,6.7,0.963,0.218,103.3,3,3,0.892,0.892,26,25,27,26,3,2,8.0,1.0,7.0,1.0,2.53,-0.14,0.14,29.6,104,FF,92.4,Oneil Cruz,77.28738616696708,7.254902763494675,2.8126138330329127,-0.5549027634946748
CH,2024-06-17,87.5,-1.72,5.14,"Spiers, Carson",665833,686730,,foul,,,,,8.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,CIN,S,,,0,1,2024,-1.21,0.05,-0.05,1.69,,668804.0,,2,2,Bot,,,,,,,6.576037556119486,-127.28029819184928,-2.3031351965652145,-14.532096291508752,24.79358671416764,-31.424693152545537,3.87,1.8,,,,88.2,1589.0,6.6,745490,663886,668715,663697,600869,682829,666181,670770,641584,53.9,,,,,,,,21,2,Changeup,4,1,4,1,1,4,4,1,Infield shade,Standard,249.0,0.0,-0.074,81.7,8.2,,0.074,,3,3,0.823,0.823,26,25,27,26,2,1,8.0,1.0,7.0,1.0,2.92,1.21,-1.21,25.6,104,FF,92.4,Oneil Cruz,79.43833987363904,8.378846049760636,2.2616601263609653,-0.17884604976063656
FF,2024-08-25,93.4,-1.36,5.59,"Spiers, Carson",665833,686730,field_out,hit_into_play,,,,,8.0,Oneil Cruz flies out sharply to right fielder Santiago Espinal.,R,L,R,PIT,CIN,X,9.0,fly_ball,0,0,2024,-0.48,1.49,0.27,2.34,,,,0,6,Bot,164.13,102.96,,,,,5.275200370296927,-135.7534899648461,-5.869644731278559,-7.161398431447499,31.82084445091664,-12.631345458783825,3.85,1.79,257.0,107.6,58.0,93.5,2387.0,6.6,745459,663886,642086,663697,682622,682829,668715,670770,669289,53.93,0.009,0.013,0.0,1.0,0.0,0.0,3.0,46,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,220.0,-0.012,-0.228,86.9,8.1,0.023,0.228,107.6,2,2,0.852,0.852,26,25,27,26,1,2,5.0,1.0,5.0,1.0,1.14,0.48,-0.48,36.2,50,FF,92.4,Oneil Cruz,82.37053711304277,7.484418095516457,4.5294628869572335,0.6155819044835429
